459250 104840 311.4
457500 104855 324.9
458000 104865 350.1
458500 104875 317.7
459000 104885 312.4
457250 104900 329.8
457750 104910 325.8
458250 104920 319.8
458750 104930 316
459250 104940 309.8
457500 104955 329.2
458000 104965 334.9
458500 104975 319.4
459000 104985 314.3
457250 105000 333
457750 105010 334.3
458250 105020 323
458750 105030 317
459250 105040 310.1
457500 105055 344.5
458000 105065 328.1
458500 105075 319.6
459000 105085 317.4
457250 105100 344
457750 105110 357.7
458250 105120 323.4
458750 105130 318
459250 105140 310.3
457500 105155 355.7
458000 105165 345.1
458500 105175 321.7
459000 105185 313
457250 105200 345.8
457750 105210 381.8
458250 105220 323.7
458750 105230 317.7
459250 105240 311.5
457500 105255 351
458000 105265 338.4
458500 105275 324.2
459000 105285 313.3
457250 105300 358
457750 105310 358.9
458250 105320 325.2
458750 105330 318.7
459250 105340 312.6
457500 105355 372
458000 105365 352.5
458500 105375 328.6
459000 105385 313.2
457250 105400 380.3
457750 105410 358.3
458250 105420 325.6
458750 105430 324.7
459250 105440 312.3
457500 105455 399.4
458000 105465 335.2
458500 105475 349
459000 105485 312.7
457250 105500 408.5
457750 105510 343
458250 105520 330.6
458750 105530 333.5
459250 105540 313.8
457500 105555 359.3
458000 105565 335.6
458500 105575 363.3
459000 105585 312.6
457250 105600 365.6
457750 105610 349.8
458250 105620 345.6
458750 105630 351
459250 105640 312.8
457500 105655 357.8
458000 105665 361.4
458500 105675 376
459000 105685 313
457250 105700 398.4
457750 105710 356.5
458250 105720 349.1
458750 105730 353.6
459250 105740 312
457500 105755 368.1
458000 105765 387.1
458500 105775 399.7
459000 105785 313.9
457250 105800 425.4
457750 105810 368.3
458250 105820 388
458750 105830 342.4
459250 105840 313.1
457500 105855 407.1
458000 105865 383.8
458500 105875 412.8
459000 105885 315
457250 105900 419.5
457750 105910 362.8
458250 105920 392.7
458750 105930 352.2
459250 105940 313.2
457500 105955 427.7
458000 105965 385.7
458500 105975 421
459000 105985 314.2
470750 97000 311.2
470820 97290 301.3
470805 97585 301.8
470790 97880 324.9
470775 98175 332.3
470760 98470 371.2
470830 98760 415.6
470815 99055 392.7
470800 99350 339.4
470785 99645 348.5
470770 99940 345.8
466250 100000 285.5
466750 100010 285.6
467250 100020 282.8
467750 100030 281.2
468250 100040 280.5
466500 100055 285.1
467000 100065 283.6
467500 100075 281.7
468000 100085 280.1
466250 100100 285.7
466750 100110 284.6
467250 100120 282.5
467750 100130 281.1
468250 100140 280.3
466500 100155 284.5
467000 100165 283.4
467500 100175 282.1
468000 100185 280.3
466250 100200 285.7
466750 100210 284
467250 100220 282.9
467750 100230 281.5
468250 100240 280.8
466500 100255 284.7
467000 100265 283.3
467500 100275 282.3
468000 100285 281.2
466250 100300 285.4
466750 100310 284.2
467250 100320 280.4
467750 100330 281.5
468250 100340 280.6
466500 100355 285
467000 100365 283.6
467500 100375 282.2
468000 100385 275.3
466250 100400 285.4
466750 100410 284.4
467250 100420 278.4
467750 100430 275.2
468250 100440 273.1
466500 100455 285.2
467000 100465 283.8
467500 100475 282.7
468000 100485 273.7
466250 100500 285.6
466750 100510 284.6
467250 100520 277.9
467750 100530 274.8
468250 100540 272.6
466500 100555 285.2
467000 100565 284.9
467500 100575 282.6
468000 100585 274
466250 100600 285.9
466750 100610 285.4
467250 100620 280.3
467750 100630 273.5
468250 100640 273.7
466500 100655 285.9
467000 100665 283.1
467500 100675 281.5
468000 100685 273.2
466250 100700 286.3
466750 100710 284.1
467250 100720 280.3
467750 100730 273.1
468250 100740 271.7
466500 100755 285.4
467000 100765 283
467500 100775 273.1
468000 100785 272.2
466250 100800 285.9
466750 100810 283.1
467250 100820 279.2
467750 100830 273.2
468250 100840 274.1
466500 100855 282.2
467000 100865 281.2
467500 100875 273.1
468000 100885 273.7
466250 100900 283.8
466750 100910 281.6
467250 100920 279.3
467750 100930 273.6
468250 100940 273.2
466500 100955 281.7
467000 100965 280.1
467500 100975 273.2
468000 100985 273.1
466250 101000 282.2
466750 101010 274.1
467250 101020 272.3
467750 101030 272.4
468250 101040 273.4
466500 101055 281.3
467000 101065 274.4
467500 101075 272.3
468000 101085 272.9
466250 101100 281
466750 101110 274.7
467250 101120 273.3
467750 101130 273.8
468250 101140 277.8
466500 101155 273.7
467000 101165 274.1
467500 101175 277.9
468000 101185 272.8
466250 101200 274.2
466750 101210 276.1
467250 101220 273.8
467750 101230 277.8
468250 101240 277.4
466500 101255 274.3
467000 101265 275.3
467500 101275 279.2
468000 101285 277.1
466250 101300 281.4
466750 101310 276.2
467250 101320 278.3
467750 101330 278.5
468250 101340 276.8
466500 101355 280.8
467000 101365 275.4
467500 101375 279.5
468000 101385 277
466250 101400 281.6
466750 101410 279.8
467250 101420 278.3
467750 101430 278.6
468250 101440 275.5
466500 101455 280.4
467000 101465 275.1
467500 101475 279.2
468000 101485 278
466250 101500 281.6
466750 101510 279.9
467250 101520 279.4
467750 101530 279.1
468250 101540 277.7
466500 101555 280.4
467000 101565 277.6
467500 101575 279.6
468000 101585 278.3
466250 101600 281.6
466750 101610 280.1
467250 101620 280.9
467750 101630 279.9
468250 101640 278
466500 101655 280.1
467000 101665 281.8
467500 101675 280.3
468000 101685 278.7
466250 101700 282.3
466750 101710 280.4
467250 101720 283.3
467750 101730 281.7
468250 101740 278.3
466500 101755 283.6
467000 101765 278.6
467500 101775 282.1
468000 101785 280.8
466250 101800 284.8
466750 101810 284
467250 101820 283.4
467750 101830 281.6
468250 101840 280.9
466500 101855 284.6
467000 101865 277.5
467500 101875 282.8
468000 101885 281.4
466250 101900 286.1
466750 101910 284.4
467250 101920 283.3
467750 101930 282
468250 101940 280.5
466500 101955 284.9
467000 101965 277.3
467500 101975 282.8
468000 101985 281.2
466250 102000 286.1
466750 102010 284.4
467250 102020 283.6
467750 102030 282.2
468250 102040 280.1
466500 102055 284.9
467000 102065 277
467500 102075 282.7
468000 102085 281.3
466250 102100 286.4
466750 102110 284.1
467250 102120 283.6
467750 102130 282.3
468250 102140 280.3
466500 102155 284.8
467000 102165 277.8
467500 102175 282.6
468000 102185 281.8
466250 102200 287.2
466750 102210 284.3
467250 102220 283.3
467750 102230 282.9
468250 102240 282.1
466500 102255 285.4
467000 102265 282.6
467500 102275 284.3
468000 102285 282.5
466250 102300 286.5
466750 102310 280.5
467250 102320 284.4
467750 102330 281.3
468250 102340 280.8
466500 102355 285.3
467000 102365 284.6
467500 102375 282.2
468000 102385 279.9
466250 102400 286.2
466750 102410 284.4
467250 102420 283.3
467750 102430 281.5
468250 102440 279.3
466500 102455 285.9
467000 102465 285.2
467500 102475 282.2
468000 102485 281.1
466250 102500 286.3
466750 102510 284.5
467250 102520 283.3
467750 102530 281.7
468250 102540 280.3
466500 102555 286.2
467000 102565 284.7
467500 102575 282.2
468000 102585 281.3
466250 102600 286.4
466750 102610 285.3
467250 102620 283.1
467750 102630 281.6
468250 102640 280.8
466500 102655 286.5
467000 102665 283.4
467500 102675 282.8
468000 102685 281.6
466250 102700 287.5
466750 102710 284.9
467250 102720 282.9
467750 102730 281.2
468250 102740 281.5
466500 102755 285.6
467000 102765 283.7
467500 102775 282.4
468000 102785 281.3
466250 102800 287.2
466750 102810 284.9
467250 102820 279.4
467750 102830 281.6
468250 102840 281.5
466500 102855 285.4
467000 102865 283.6
467500 102875 282.9
468000 102885 281.4
466250 102900 286.3
466750 102910 285.3
467250 102920 281.7
467750 102930 282.3
468250 102940 281.5
466500 102955 286.4
467000 102965 284.1
467500 102975 283.2
468000 102985 281.8
464000 94000 288.2
464500 94010 288.8
465000 94020 289.2
465500 94030 289.5
466000 94040 290
464250 94055 288.6
464750 94065 289.2
465250 94075 289.1
465750 94085 289.6
464000 94100 288.2
464500 94110 288.9
465000 94120 289.6
465500 94130 290.1
466000 94140 290.3
464250 94155 288.2
464750 94165 288.8
465250 94175 289.3
465750 94185 292.1
464000 94200 288.2
464500 94210 288.9
465000 94220 289.1
465500 94230 302
466000 94240 290.1
464250 94255 289.6
464750 94265 289
465250 94275 289.1
465750 94285 291.4
464000 94300 288.4
464500 94310 289.1
465000 94320 288.7
465500 94330 295.4
466000 94340 290.2
464250 94355 291
464750 94365 289.4
465250 94375 291.1
465750 94385 290.9
464000 94400 288.6
464500 94410 291
465000 94420 288.6
465500 94430 296.9
466000 94440 290.6
464250 94455 296.1
464750 94465 288.7
465250 94475 306.5
465750 94485 290.8
464000 94500 289
464500 94510 288.4
465000 94520 288.9
465500 94530 295.5
466000 94540 290.6
464250 94555 290.7
464750 94565 288.1
465250 94575 292.6
465750 94585 291.1
464000 94600 288.1
464500 94610 287.6
465000 94620 288.8
465500 94630 294.5
466000 94640 290.7
464250 94655 288.1
464750 94665 288.5
465250 94675 289.6
465750 94685 291.2
464000 94700 287.9
464500 94710 287.7
465000 94720 288.4
465500 94730 293.1
466000 94740 292
464250 94755 287.7
464750 94765 288.2
465250 94775 289.1
465750 94785 291.6
464000 94800 287.8
464500 94810 287.4
465000 94820 288.4
465500 94830 292.4
466000 94840 292
464250 94855 287.8
464750 94865 287.8
465250 94875 288.9
465750 94885 291.9
464000 94900 287.7
464500 94910 287.3
465000 94920 288.5
465500 94930 292.2
466000 94940 294.4
464250 94955 287.8
464750 94965 287.7
465250 94975 289.2
465750 94985 292
464000 95000 287.9
464500 95010 287.3
465000 95020 288.7
465500 95030 292
466000 95040 295.3
464250 95055 287.9
464750 95065 288
465250 95075 289.2
465750 95085 292.3
464000 95100 287.8
464500 95110 287.9
465000 95120 288.9
465500 95130 291.8
466000 95140 297.7
464250 95155 287.7
464750 95165 287.8
465250 95175 289.5
465750 95185 292
464000 95200 287.7
464500 95210 287.4
465000 95220 288.8
465500 95230 292.1
466000 95240 313
464250 95255 287.7
464750 95265 287.8
465250 95275 290.3
465750 95285 293.2
464000 95300 287.6
464500 95310 287.4
465000 95320 288.9
465500 95330 292.3
466000 95340 319.1
464250 95355 287.6
464750 95365 287.7
465250 95375 290.4
465750 95385 293.8
464000 95400 287.5
464500 95410 287.7
465000 95420 289.1
465500 95430 292.4
466000 95440 329.1
464250 95455 287.5
464750 95465 288
465250 95475 291.3
465750 95485 294.2
464000 95500 287.7
464500 95510 287.5
465000 95520 289.6
465500 95530 294.1
466000 95540 295.2
464250 95555 287.6
464750 95565 288.3
465250 95575 291.7
465750 95585 293.6
464000 95600 287.6
464500 95610 287.4
465000 95620 290.3
465500 95630 293.2
466000 95640 294.2
464250 95655 287.5
464750 95665 288.8
465250 95675 291.5
465750 95685 294.9
464000 95700 286.8
464500 95710 287.5
465000 95720 289.8
465500 95730 294.4
466000 95740 294.5
464250 95755 287.3
464750 95765 289.1
465250 95775 291.2
465750 95785 297.6
464000 95800 287.5
464500 95810 287.8
465000 95820 289.6
465500 95830 297
466000 95840 299.5
464250 95855 287.3
464750 95865 288.9
465250 95875 290.9
465750 95885 300.3
464000 95900 287.6
464500 95910 288
465000 95920 289.5
465500 95930 301.9
466000 95940 308.3
464250 95955 287.6
464750 95965 288.7
465250 95975 290.8
465750 95985 302.8
464000 96000 287.7
464500 96010 288.2
465000 96020 289.5
465500 96030 319.4
466000 96040 314.6
464250 96055 288
464750 96065 289
465250 96075 290.7
465750 96085 307.3
464000 96100 287.7
464500 96110 288.4
465000 96120 289.1
465500 96130 336.1
466000 96140 311.8
464250 96155 288.1
464750 96165 288.9
465250 96175 292.4
465750 96185 311.9
464000 96200 287.7
464500 96210 288.3
465000 96220 289.5
465500 96230 340.5
466000 96240 311.8
464250 96255 288.3
464750 96265 289.1
465250 96275 316.7
465750 96285 319.4
464000 96300 287.6
464500 96310 288.2
465000 96320 290.7
465500 96330 348.9
466000 96340 319.2
464250 96355 288.3
464750 96365 288.7
465250 96375 345.5
465750 96385 333.3
464000 96400 288.1
464500 96410 288.3
465000 96420 293.5
465500 96430 367.5
466000 96440 334.9
464250 96455 288.2
464750 96465 289.5
465250 96475 333.2
465750 96485 358.6
464000 96500 288
464500 96510 288.2
465000 96520 322
465500 96530 399.7
466000 96540 360
464250 96555 287.8
464750 96565 290.8
465250 96575 325.7
465750 96585 385.7
464000 96600 287.9
464500 96610 288
465000 96620 359.8
465500 96630 393.6
466000 96640 389.7
464250 96655 287.5
464750 96665 295.9
465250 96675 364.8
465750 96685 395.7
464000 96700 287.7
464500 96710 288.3
465000 96720 385.4
465500 96730 366.8
466000 96740 395.8
464250 96755 287.5
464750 96765 338.7
465250 96775 370
465750 96785 378.9
464000 96800 287.5
464500 96810 288.6
465000 96820 385.5
465500 96830 341.3
466000 96840 374.8
464250 96855 287.6
464750 96865 365
465250 96875 347.2
465750 96885 368.4
464000 96900 287.5
464500 96910 289.2
465000 96920 353.1
465500 96930 316
466000 96940 339.8
464250 96955 287.7
464750 96965 368
465250 96975 336.6
465750 96985 352.8
470750 103000 273.1
470820 103290 269.9
470805 103585 266.6
470790 103880 267.6
470775 104175 269.1
470760 104470 268
470830 104760 268.6
470815 105055 269.2
470800 105350 270.1
470785 105645 270.5
470770 105940 272
454600 93985 287.6
461750 94000 287.3
462250 94010 288
462750 94020 287.4
463250 94030 287.9
463750 94040 288.3
462000 94055 287.8
462500 94065 287.4
463000 94075 287.8
463500 94085 288.1
461750 94100 287.6
462250 94110 288.2
462750 94120 287.5
463250 94130 287.9
463750 94140 288.3
462000 94155 288.3
462500 94165 287.4
463000 94175 287.5
463500 94185 288.2
461750 94200 288.1
462250 94210 287.5
462750 94220 287.5
463250 94230 287.4
463750 94240 288.2
462000 94255 287.5
462500 94265 287.3
463000 94275 287.8
463500 94285 288
461750 94300 287.6
462250 94310 287.6
462750 94320 287.5
463250 94330 287.8
463750 94340 288.3
462000 94355 287.7
462500 94365 287.2
463000 94375 287.5
463500 94385 288.2
461750 94400 287.6
462250 94410 287.7
462750 94420 287.5
463250 94430 287.9
463750 94440 288.3
462000 94455 288.2
462500 94465 287.4
463000 94475 287.7
463500 94485 288.2
461750 94500 287.7
462250 94510 287.6
462750 94520 287.5
463250 94530 287.9
463750 94540 288.2
462000 94555 288
462500 94565 287.6
463000 94575 288
463500 94585 288.2
461750 94600 287.3
462250 94610 287.7
462750 94620 287.2
463250 94630 288
463750 94640 288.1
462000 94655 287.5
462500 94665 287.2
463000 94675 288.1
463500 94685 288
461750 94700 287.4
462250 94710 287.5
462750 94720 287.3
463250 94730 288.2
463750 94740 287.9
462000 94755 287.6
462500 94765 287.6
463000 94775 288.6
463500 94785 287.6
461750 94800 287.6
462250 94810 287.2
462750 94820 287.9
463250 94830 287.4
463750 94840 288
462000 94855 287.4
462500 94865 286.9
463000 94875 288.3
463500 94885 287.7
461750 94900 287.8
462250 94910 287.2
462750 94920 287.6
463250 94930 288
463750 94940 287.9
462000 94955 286.9
462500 94965 287.5
463000 94975 288.1
463500 94985 287.5
461750 95000 288
462250 95010 287.1
462750 95020 287.5
463250 95030 287.8
463750 95040 287.8
462000 95055 287.3
462500 95065 287.3
463000 95075 287.6
463500 95085 287.4
461750 95100 288.1
462250 95110 287.3
462750 95120 287.6
463250 95130 287.8
463750 95140 287.9
462000 95155 287.5
462500 95165 287.5
463000 95175 287.8
463500 95185 287.6
461750 95200 288.1
462250 95210 287.2
462750 95220 287.5
463250 95230 287.4
463750 95240 287.6
462000 95255 287.5
462500 95265 287.5
463000 95275 287.7
463500 95285 287.4
461750 95300 287
462250 95310 287.3
462750 95320 287.9
463250 95330 288.2
463750 95340 287.7
462000 95355 287.2
462500 95365 287.3
463000 95375 287.7
463500 95385 288
461750 95400 287
462250 95410 287.3
462750 95420 287.7
463250 95430 288.4
463750 95440 287.8
462000 95455 287.3
462500 95465 287.5
463000 95475 287.6
463500 95485 288
461750 95500 287.1
462250 95510 288.2
462750 95520 286.8
463250 95530 287.8
463750 95540 287.7
462000 95555 287.1
462500 95565 287.9
463000 95575 287.8
463500 95585 287.9
461750 95600 287
462250 95610 287.2
462750 95620 288.9
463250 95630 287.9
463750 95640 287.5
462000 95655 286.9
462500 95665 287.7
463000 95675 287.9
463500 95685 287.9
461750 95700 287.1
462250 95710 287.2
462750 95720 287.8
463250 95730 287.9
463750 95740 287.4
462000 95755 287.1
462500 95765 287.9
463000 95775 288.1
463500 95785 287.9
461750 95800 287.1
462250 95810 287
462750 95820 285.5
463250 95830 287.9
463750 95840 287.3
462000 95855 287.1
462500 95865 287.3
463000 95875 287.8
463500 95885 287.8
461750 95900 286.9
462250 95910 287
462750 95920 287.4
463250 95930 287.6
463750 95940 287.6
462000 95955 286.9
462500 95965 287.2
463000 95975 287.4
463500 95985 287.7
461750 96000 287
462250 96010 287.1
462750 96020 287.8
463250 96030 287.4
463750 96040 287.5
462000 96055 286.7
462500 96065 287.3
463000 96075 287.5
463500 96085 287.7
461750 96100 286.8
462250 96110 287.1
462750 96120 287.5
463250 96130 287.6
463750 96140 287.7
462000 96155 287.5
462500 96165 286.9
463000 96175 287.8
463500 96185 287.6
461750 96200 287
462250 96210 287
462750 96220 287.5
463250 96230 287.5
463750 96240 287.6
462000 96255 287.6
462500 96265 287.2
463000 96275 287.8
463500 96285 287.4
461750 96300 287.1
462250 96310 287.2
462750 96320 287.6
463250 96330 286.9
463750 96340 287.6
462000 96355 287.9
462500 96365 287.2
463000 96375 287.6
463500 96385 287.1
461750 96400 287.1
462250 96410 287.5
462750 96420 287.6
463250 96430 287.3
463750 96440 287.8
462000 96455 287.7
462500 96465 287.8
463000 96475 288.1
463500 96485 287.8
461750 96500 287.1
462250 96510 287.4
462750 96520 287.7
463250 96530 287.5
463750 96540 287.6
462000 96555 287.4
462500 96565 288.1
463000 96575 288.1
463500 96585 287.3
461750 96600 287.2
462250 96610 287.5
462750 96620 287.6
463250 96630 287.8
463750 96640 287.5
462000 96655 287.7
462500 96665 287.7
463000 96675 287.8
463500 96685 287.3
461750 96700 286.9
462250 96710 286.9
462750 96720 287.5
463250 96730 287.9
463750 96740 287.4
462000 96755 287.9
462500 96765 287.7
463000 96775 285.5
463500 96785 287.4
461750 96800 287.4
462250 96810 287.6
462750 96820 287.6
463250 96830 287.8
463750 96840 287.3
462000 96855 287.5
462500 96865 287.6
463000 96875 286.3
463500 96885 287.5
461750 96900 287.6
462250 96910 287.8
462750 96920 287.6
463250 96930 287.8
463750 96940 287.3
462000 96955 288
462500 96965 288
463000 96975 287.6
463500 96985 287.4
466250 97000 335.5
466750 97010 417.7
467250 97020 400.1
467750 97030 351.9
468250 97040 345.7
466500 97055 362.7
467000 97065 425.9
467500 97075 369.8
468000 97085 365.4
466250 97100 344.3
466750 97110 424.4
467250 97120 356.7
467750 97130 338.3
468250 97140 355.7
466500 97155 396.2
467000 97165 409.2
467500 97175 350.5
468000 97185 346.9
466250 97200 335.3
466750 97210 437.5
467250 97220 360.3
467750 97230 324.2
468250 97240 367.7
466500 97255 421.2
467000 97265 414.3
467500 97275 328.6
468000 97285 324
466250 97300 360.3
466750 97310 456.7
467250 97320 356.9
467750 97330 317.3
468250 97340 371.3
466500 97355 420.5
467000 97365 415.8
467500 97375 356.9
468000 97385 314.1
466250 97400 391.6
466750 97410 428.8
467250 97420 377.3
467750 97430 332.5
468250 97440 374.6
466500 97455 425.8
467000 97465 425.8
467500 97475 383.2
468000 97485 309.2
466250 97500 418.5
466750 97510 401.3
467250 97520 412.4
467750 97530 339.6
468250 97540 357.5
466500 97555 400.1
467000 97565 417
467500 97575 380.6
468000 97585 305.6
466250 97600 409.9
466750 97610 385.5
467250 97620 413.4
467750 97630 340.7
468250 97640 328.3
466500 97655 387.6
467000 97665 403.4
467500 97675 343
468000 97685 304.1
466250 97700 374.1
466750 97710 349.5
467250 97720 387.3
467750 97730 325.8
468250 97740 308.7
466500 97755 373
467000 97765 407.2
467500 97775 334
468000 97785 304.2
466250 97800 356
466750 97810 361
467250 97820 379.5
467750 97830 314.9
468250 97840 299
466500 97855 334.9
467000 97865 406.4
467500 97875 341.1
468000 97885 313.3
466250 97900 355.6
466750 97910 376.4
467250 97920 385.3
467750 97930 334.9
468250 97940 304.7
466500 97955 345
467000 97965 412.2
467500 97975 363.6
468000 97985 329.9
466250 98000 344.3
466750 98010 401.1
467250 98020 402.9
467750 98030 334.7
468250 98040 309.2
466500 98055 375
467000 98065 414.4
467500 98075 389.5
468000 98085 344.8
466250 98100 332.8
466750 98110 432.8
467250 98120 380.9
467750 98130 360.9
468250 98140 322.7
466500 98155 370.9
467000 98165 387.6
467500 98175 382.9
468000 98185 344.9
466250 98200 331.4
466750 98210 419.7
467250 98220 353
467750 98230 392.7
468250 98240 347.7
466500 98255 350.2
467000 98265 363.2
467500 98275 365.7
468000 98285 356.8
466250 98300 326
466750 98310 414
467250 98320 347.5
467750 98330 374.3
468250 98340 344.7
466500 98355 351.6
467000 98365 360.2
467500 98375 359.7
468000 98385 380.7
466250 98400 323.6
466750 98410 422.4
467250 98420 318.9
467750 98430 344.3
468250 98440 356.3
466500 98455 350.1
467000 98465 375.7
467500 98475 335.3
468000 98485 367.5
466250 98500 317.9
466750 98510 424.4
467250 98520 329.6
467750 98530 321.4
468250 98540 365.3
466500 98555 316.1
467000 98565 380.1
467500 98575 316.3
468000 98585 345.9
466250 98600 348.1
466750 98610 403.5
467250 98620 327.3
467750 98630 308
468250 98640 361.5
466500 98655 319.1
467000 98665 380.6
467500 98675 301.3
468000 98685 322.1
466250 98700 332.3
466750 98710 396.4
467250 98720 325.2
467750 98730 305.3
468250 98740 347.9
466500 98755 305.3
467000 98765 385.6
467500 98775 302.2
468000 98785 305.8
466250 98800 318.5
466750 98810 395.3
467250 98820 331.3
467750 98830 294.4
468250 98840 323
466500 98855 301.2
467000 98865 364.1
467500 98875 303.6
468000 98885 297.2
466250 98900 307.9
466750 98910 370.3
467250 98920 318.7
467750 98930 293.4
468250 98940 303.9
466500 98955 296.8
467000 98965 353.9
467500 98975 323.9
468000 98985 290.3
466250 99000 325.4
466750 99010 324
467250 99020 340.6
467750 99030 297.5
468250 99040 295.5
466500 99055 295.1
467000 99065 361.6
467500 99075 342.5
468000 99085 288.1
466250 99100 342.5
466750 99110 312.6
467250 99120 349.4
467750 99130 306.7
468250 99140 293.5
466500 99155 294.5
467000 99165 365.6
467500 99175 328.4
468000 99185 288.3
466250 99200 330.8
466750 99210 311.1
467250 99220 373.8
467750 99230 312.4
468250 99240 284.1
466500 99255 293.2
467000 99265 362.1
467500 99275 341.2
468000 99285 294.3
466250 99300 336
466750 99310 313.6
467250 99320 356.6
467750 99330 312.5
468250 99340 283.6
466500 99355 292.6
467000 99365 347.8
467500 99375 358.5
468000 99385 294.7
466250 99400 312
466750 99410 316.3
467250 99420 328.2
467750 99430 333.4
468250 99440 283.5
466500 99455 292
467000 99465 331.3
467500 99475 345.9
468000 99485 313.2
466250 99500 298.3
466750 99510 294.5
467250 99520 317
467750 99530 340.2
468250 99540 285
466500 99555 290.4
467000 99565 329.2
467500 99575 324.3
468000 99585 317.4
466250 99600 300.6
466750 99610 292
467250 99620 309.8
467750 99630 312.8
468250 99640 291.5
466500 99655 289.5
467000 99665 315.1
467500 99675 313.4
468000 99685 312.7
466250 99700 315.6
466750 99710 288.4
467250 99720 288.3
467750 99730 293.2
468250 99740 282.1
466500 99755 289.5
467000 99765 297.9
467500 99775 285.5
468000 99785 283.6
466250 99800 297.7
466750 99810 286.8
467250 99820 283.8
467750 99830 283.8
468250 99840 281.3
466500 99855 286.4
467000 99865 284.3
467500 99875 282.5
468000 99885 281.6
466250 99900 291.5
466750 99910 285.6
467250 99920 283.4
467750 99930 281.2
468250 99940 280.4
466500 99955 285.7
467000 99965 284.2
467500 99975 281.9
468000 99985 280.9
470750 93985 395.6
461750 93985 287.3
462250 93995 287.8
464000 100000 395.2
464500 100010 344.8
465000 100020 373.6
465500 100030 301.4
466000 100040 291.6
464250 100055 355.2
464750 100065 349.8
465250 100075 314.9
465750 100085 311.7
464000 100100 402.5
464500 100110 362.5
465000 100120 379.5
465500 100130 297.8
466000 100140 285.7
464250 100155 363.9
464750 100165 310.2
465250 100175 345.4
465750 100185 292.2
464000 100200 401.1
464500 100210 348.4
465000 100220 382.3
465500 100230 299.5
466000 100240 285.9
464250 100255 341.5
464750 100265 302.5
465250 100275 334.9
465750 100285 288.2
464000 100300 411.5
464500 100310 334.3
465000 100320 351.9
465500 100330 286.8
466000 100340 285.9
464250 100355 353.5
464750 100365 299.4
465250 100375 306.1
465750 100385 289.5
464000 100400 437.2
464500 100410 308.9
465000 100420 329.3
465500 100430 286.7
466000 100440 286.4
464250 100455 378.3
464750 100465 298.1
465250 100475 289.3
465750 100485 287.1
464000 100500 413.2
464500 100510 319
